	작성시간	작성자	위치	내용	좋아요수	해쉬태그
537	2020-04-07T13:41:17.000Z	1984_before_sunset	Jrem333	././와인한잔이_좋은_요즘~~🍷🍾/쫀득쫀득한_화덕피자와_함께~~🍕🍕🍕/././#여의도맛집/#화덕피자/#jrem333	10	#여의도맛집_#화덕피자_#jrem333
538	2015-11-08T01:03:14.000Z	jrem333	제이렘333	비오는일요일도_오픈합니다_🙌😋🍕#jrem333#제이렘333#여의도	482	#jrem333_#제이렘333_#여의도
539	2020-03-04T02:01:18.000Z	jrem333_chef	Jrem333	2014년도_부터_식전주_문화를_레스토랑에_선보이고_싶어......_여러_노력_끝에_레시피_완성후_제공한지_7년째가_되고_있네요~!!!_이젠_새롭게_식전주_와_같이_가볍게_곁들일_무언가?????_😃_를_선보일때가_아닌듯_싶네요_🙏	13	
540	2018-08-03T01:39:43.000Z	ovin	제이렘333	#먹스타그램_#오빈로드_한국엔_가끔들어와도_#여의도_토박이_언니가_데려간_맛집은_엄청나다!/#JREM333_#리코타치즈샐러드_👈🏼#깔조네_진짜_쫀득하고_고소하고_부드럽고_맛있음!!!_그리하여_#화덕피자_도우또한_맛있어서_평소처럼_남기지않고_다먹음😌/#pasta_나오면_일단_깜짝놀라게된당_세숫대야냉면_사이즈ㅋㅋㅋ/냉부해에서만_보던_#아란치니_도_첨으로_먹어보았당_암튼_진짜추천드림//오랜만에_너무도_사랑스런_희서현서랑/#잊지마내가너첫싸인볼구해다줬다/#강백호#싸인볼#이모삼촌노릇#좋아해줘서뿌듯/싱가폴을_뒤로하고_광저우에서의_새로운_생활도_응원합니당luvya💕_큐브마스터해서_놀러갈게ㅋㅋㅋㅋ(ㅎㅏ..조카들보다_못하다니🤦🏼‍♀️)	86	#먹스타그램_#오빈로드_#여의도_#JREM333_#리코타치즈샐러드_#깔조네_#화덕피자_#pasta_#아란치니_#잊지마내가너첫싸인볼구해다줬다_#강백호_#싸인볼_#이모삼촌노릇_#좋아해줘서뿌듯
541	2020-03-10T08:17:33.000Z	jrem333_chef	Jrem333	오늘은_크루통_만드는_날_^.^	22	
542	2019-08-10T16:00:50.000Z	sunyoung_world	Jrem333	네/피자와_핸폰_만지작거림은_설정,/살짝_매콤양념한_육회가_듬뿍_올라간/#육회파스타_는_무엇?!/새벽_한_시에_잠_완전깼는데/배고프면_어쩌죠/#녹화전#인애랑#여의도맛집	273	#육회파스타_#녹화전_#인애랑_#여의도맛집
543	2020-01-29T04:56:01.000Z	foodstarjuny	Jrem333	#jrem333_#jrem333🍕#제이렘333_#마르게리따_#나폴리피자_#여의도맛집_#여의도피자맛집_#여의도맛집추천_#여의도이탈리안레스토랑_#여의도화덕피자_#맛스타그램_#먹스타그램_#피자스타그램_#먹스타맞팔_#먹스타소통_#진짜맛집만취급한다🤨	239	#jrem333_#jrem333🍕_#제이렘333_#마르게리따_#나폴리피자_#여의도맛집_#여의도피자맛집_#여의도맛집추천_#여의도이탈리안레스토랑_#여의도화덕피자_#맛스타그램_#먹스타그램_#피자스타그램_#먹스타맞팔_#먹스타소통_#진짜맛집만취급한다
544	2020-04-25T14:29:58.000Z	lunch_break_korea	Jrem333	././📌My_review:_Star_4.5/5/././✔️Reason:_특이한_조합으로_이루어진_음식을_원한다면,_부담없이_색다른_음식을_즐기고_싶다면_당연_Jrem333을_추천해본다._식전_제공하는_샹그리아는_메뉴가_나오기_전부터_한껏_기분을_좋게_한다._겉은_바삭거리면서_속에는_고기와_치즈가_가득했던_아란치니는_다음_방문시_또_먹으려_한다._다시_생각하니_배가_고프군_😅_육회를_좋아한다면,_육회파스타는_당연_시도해봐야하는_파스타_중_하나!_마지막으로_샐러드는_말이_필요_없다._함께_나오는_빵_속은_치즈로_이루어져_있고_화덕에서_바로_구워져_나오니_리뷰가_필요없다._샐러드는_100점_만점에_100점이다/././☑️Menu:_3_가지_메뉴_주문_(샐러드,_육회파스타,_아란치니)/☑️Total_Price:_43,000_won/☑️음식양:_푸짐함/☑️_Reservation:_테이블이_약_5-6개로_자리가_약_20개_미만._예약_필수📌/././#My_Key_words:_#분위기_#가성비_#이색적인음식_#화덕_#특이한음식먹방_#샹그리아_#이태리음식_#깔끔_#센스만점_#파스타_#피자_#직장인맛집_#직장인스타그램_#맛팔그램	8	#My_#분위기_#가성비_#이색적인음식_#화덕_#특이한음식먹방_#샹그리아_#이태리음식_#깔끔_#센스만점_#파스타_#피자_#직장인맛집_#직장인스타그램_#맛팔그램
545	2020-03-23T10:47:04.000Z	guzal_vely	Jrem333	0	948	0
546	2020-04-08T15:23:48.000Z	365onthetable	Jrem333	여의도_/#제이렘333_⠀⠀⠀⠀⠀_⠀//119_Bounce_cream_pasta/119_바운스_크림파스타(24.0)//Strip_loin_steak/채끝_등심스테이크(40.0)/⠀⠀⠀⠀⠀_⠀//몇년만에_재방문한_제이렘333/그때도_벚꽃시즌이라_꽃구경하고_들렀던_곳인데_지금은_시국이_시국인지라_주변이_한적하더라구요./식당이_아담한_곳이라_꼭_예약이필요했었는데_이_날은_예약없이도_먹을_수_있었어요.//지금도_여전히_식전에_주시는_달달한_샹그리아_(너무_맛있다)/브레이크_타임_후_첫손님이라그런지_메뉴도_빠르게_나왔어요./파스타가_유명하다는걸_알고는_있었지만,_처음_주문해보는데_세수대야_크기에_놀람👀_양이_한가득/매콤_고소한_크림파스타로_새우도_바삭하니_맛있었어요._(먹으면서_느낀건_아웃백_투움바가_생각나는_맛,_그것보다_한단계_업된_느낌이랄까)//채끝스테이크는_살짝_아쉬웠어요./생각보다는_부드러운_느낌이_크지않았달까_채끝특유의_깊은맛또한ㅜㅜ.._함께_나오는_감자튀김은_바삭하고_맛있었답니다./스테이크는_첫방문당시_먹었던_꽃등심이_더_부드럽고_맛있었다는_생각이드네요._/_금액대가_더_높은_이유가_있겠죠?//여의도가실일_있다면_들러보세요./파스타는_정말_추천드릴만한_곳이라_스테끼가_당기지않는다면_피자와_곁들여도_좋을_것_같아요_:)_#365여의도	233	#제이렘333_#365여의도
547	2020-04-20T01:47:51.000Z	jrem333_chef	Jrem333	토요일_마지막_포장_주문은_고르곤졸라_피자_였는데.....이렇게_황금같은_주말이_지나가다니~~_시간_정말_빠르내요_ㅠㅡㅠ_다시_재_정비하고_힘차게_월요일_맛있게_달려_보겠습니다_😃_./././././././#jrem333#제이렘333#여의도맛집#영등포맛집#여의도역맛집#샛강역맛집#여의도데이트#분위기좋은#이태리#레스토랑#맛집스타그램#맛스타그램#먹스타그램#오늘은뭐먹지#여의도점심#여의도저녁#여의도스테이크#여의도파스타#여의도피자#존맛#맛집추천#또먹고싶다#짱맛#꿀맛#맛있어#인스타푸드#푸드스타그램#여의도직장인점심#여의도화덕피자	21	#jrem333_#제이렘333_#여의도맛집_#영등포맛집_#여의도역맛집_#샛강역맛집_#여의도데이트_#분위기좋은_#이태리_#레스토랑_#맛집스타그램_#맛스타그램_#먹스타그램_#오늘은뭐먹지_#여의도점심_#여의도저녁_#여의도스테이크_#여의도파스타_#여의도피자_#존맛_#맛집추천_#또먹고싶다_#짱맛_#꿀맛_#맛있어_#인스타푸드_#푸드스타그램_#여의도직장인점심_#여의도화덕피자
548	2020-04-05T10:01:39.000Z	ureom	Jrem333	직접담근_샹그리아_너무맛있잖아	75	
549	2020-04-07T13:36:04.000Z	1984_before_sunset	Jrem333	././자꾸_외식만해서~~🙈🙈🙈/./.	12	
550	2017-12-22T14:44:36.000Z	seunghee.choi1004	제이렘333	#여의도_#제이램333_#JRAM_#dada_#크리스마스_#승희맛집_#기절	33	#여의도_#제이램333_#JRAM_#dada_#크리스마스_#승희맛집_#기절
551	2020-02-28T05:09:58.000Z	jrem333_chef	Jrem333	싱싱한_바질_😋	17	
552	2020-04-05T10:28:47.000Z	ureom	Jrem333	세수대야_파스타	93	
553	2019-10-01T12:12:43.000Z	guzal_vely	Jrem333	맛있는_스테이크_먹으러_왔어요_#jrem333#맛집	0	#jrem333_#맛집
554	2020-03-05T01:51:29.000Z	jrem333_chef	Jrem333	코로나여파로_뒤숭숭하지만..._신메뉴_연습으로_주방은_분주합니다~!!_이베리코_돼지고기를_이용한_파스타_와_피자_기대하셔도_좋습니다_😀	14	
555	2019-11-21T07:10:06.000Z	emart_yeouido	이마트_(emart)	#이마트여의도점_⠀/추워지니_더_필요해!/전기장판_마련하기_전에_꼭_봐야_하는_영상/⠀/※영상_마지막에_나오는_이맡티콘_캡처하고/매장에서_할인받으세요!/쿠폰을_자세히_보려면_스토리와_하이라이트로_GO!/⠀/▶매장에서_이맡티콘_제시_시,_1만원_할인/▶대상_상품:_국일_실속형_전기요(KI-201)/49,800원_→_39,800원/▶사용_기간:_11/21(목)_–_12/4(수)/⠀/*조기_품절_가능_*입점_점포에_한함/⠀/#전기요_#전기장판_#난방용품_#방한용품/#리빙템_#겨울필수템_#겨울_#월동준비/#에브리데이국민가격_#이마트_#emart	30	#이마트여의도점_#전기요_#전기장판_#난방용품_#방한용품_#리빙템_#겨울필수템_#겨울_#월동준비_#에브리데이국민가격_#이마트_#emart
556	2019-12-30T04:50:13.000Z	emart_yeouido	이마트_(emart)	#이마트여의도점_#여의도맛집_⠀/달달한_사과와/고소한_버터가_만났다!/⠀/‘사과_담은_버터잼’이면/순식간에_빵_순삭!🙂/⠀/#피코크_#마몰로_#사과담은버터잼/#사과잼_#버터_#홈브런치_#브런치/#홈카페_#빵스타그램_#디저트/#디저트그램_#요리스타그램_#PEACOCK/#이마트_#emart	0	#이마트여의도점_#여의도맛집_#피코크_#마몰로_#사과담은버터잼_#사과잼_#버터_#홈브런치_#브런치_#홈카페_#빵스타그램_#디저트_#디저트그램_#요리스타그램_#PEACOCK_#이마트_#emart
557	2019-08-25T09:18:47.000Z	urxong	이마트_(emart)	그냥_알록달록해서	42	
558	2019-11-16T05:49:13.000Z	emart_yeouido	이마트_(emart)	너만_있으면..._겨울은_문제없구마!//밤고구마_3kg_7,980원//지금_꿀떨어지는_밤고구마를_보고_있으신겁니다//#이마트_#이마트여의도점_#장보기_#10년전_전단보다_싸게_#고구마_#꿀고구마_#농산의막내_#잘부탁드립니다	50	#이마트_#이마트여의도점_#장보기_#10년전_#고구마_#꿀고구마_#농산의막내_#잘부탁드립니다
559	2020-02-06T01:52:42.000Z	emart_yeouido	이마트_(emart)	#이마트여의도점_#여의도맛집_⠀/#BerryValentineday🍓/딸기퐁듀,_완전_쉽듀?/찍고_붓고_뿌리고_굴려!/⠀/▶딸기는_~13일(목)_까지_할인!/*한단딸기_(950g/팩,_국내산)/12,900원_→_10,900원_(*행사_카드_결제_시)/*구슬딸기_(1kg/팩,_국내산)_9,980원/*기프트딸기_(700g/박스,_국내산)_9,900원/*국산의_힘_딸기_미니북도_챙겨가세요!/⠀/▶아래_초콜릿은_딸기와_동시_구매_시/~19(수)까지_50%_할인!/*_린트_엑설런트_다크_70%(100g)/*_린트_엑설런스다크_90%(100g)/*_린트_엑설런스_다크_99%(50g)/*_린트_스위스클래식밀크/다크(100g)/*_바인리히_커버처_초콜릿_밀크/다크(200g)/⠀/#딸기_#초콜릿_#딸기퐁듀_#발렌타인데이/#퐁듀_#선물_#레시피_#이벤트/#berryvalentineday_#베리발렌타인데이/#reallife_#realtable_#이마트_#emart	0	#이마트여의도점_#여의도맛집_#BerryValentineday🍓_#딸기_#초콜릿_#딸기퐁듀_#발렌타인데이_#퐁듀_#선물_#레시피_#이벤트_#berryvalentineday_#베리발렌타인데이_#reallife_#realtable_#이마트_#emart
560	2019-04-04T11:28:00.000Z	jjangpupu	이마트_(emart)	울푸푸_얌전히_잘있었다고_칭찬가득~/5분?ㅋㅋㅋㅋㅋㅋ/#이마트/./집앞일초/#윤중로/#윤중로벚꽃/#윤중로벚꽃길/./#잇츠써니아웃사이드/./././././#푸푸#푸들#견셔니스타#pupu#poodle#卷毛狮子狗#プードル#pudel#caniche#igdaily/#igers#tflers#daily#happy#fun#enjoy#love#yolo#life_#pupu#poodle#dog_♡#벚꽃#cherryblossom#さくら#цветоквишни#sakura	49	#이마트_#윤중로_#윤중로벚꽃_#윤중로벚꽃길_#잇츠써니아웃사이드_#푸푸_#푸들_#견셔니스타_#pupu_#poodle_#卷毛狮子狗_#プードル_#pudel_#caniche_#igdaily_#igers_#tflers_#daily_#happy_#fun_#enjoy_#love_#yolo_#life_#pupu_#poodle_#dog_#벚꽃_#cherryblossom_#さくら_#цветоквишни_#sakura
561	2019-11-27T00:15:14.000Z	soomin_foodie	이마트_(emart)	호두&자색고구마_붕어빵☃️/./호두붕어빵은_앙꼬없이_통호두만_가득가득해서_완전_꼬소꼬소💛_자색고구마붕어빵은_달달한_자색고구마🍠앙금이_냥냥하게_들어갔구요💜_붕어빵피가_찹쌀반죽처럼_쫄깃한_빵떡느낌이어서_대반전_너무_좋았어요🥰/./📍Emart,_여의도점//#수민푸디_서울	47	#수민푸디_서울
562	2019-12-01T10:40:05.000Z	chef_bluekim.kr	이마트_(emart)	주말은_고객님을_위해서가_아닌_요리🥰/아직은_장보는게_늘_즐겁다🐽/#장보기_#이마트_#식자재_#주말_#요리해주는남자/#김블루셰프_#chefbluekim/./././././#음식스타그램_#먹스타그램_#맛집스타그램_#요리스타그램_#요리_#이탈리안셰프_#이탈리안쉐프_#이탈리안음식_#italianchef_#chef_#pasta_#black_#요리하는남자_#요리사_#ootd_#ootdfashion_#fashion_#소통_#맞팔_#피자_#요리하기	17	#장보기_#이마트_#식자재_#주말_#요리해주는남자_#김블루셰프_#chefbluekim_#음식스타그램_#먹스타그램_#맛집스타그램_#요리스타그램_#요리_#이탈리안셰프_#이탈리안쉐프_#이탈리안음식_#italianchef_#chef_#pasta_#black_#요리하는남자_#요리사_#ootd_#ootdfashion_#fashion_#소통_#맞팔_#피자_#요리하기
563	2020-02-18T13:14:32.000Z	studio.dosengyeon	이마트_(emart)	나도_펭수_참치를_보았다	7	
564	2019-11-27T10:34:28.000Z	of1st	이마트_(emart)	❄️🎅🏿❄️/#겨울왕국2킨더조이	10	#겨울왕국2킨더조이
565	2019-12-21T02:32:06.000Z	emart_yeouido	이마트_(emart)	#이마트여의도점_⠀/보조개_사과!/흠집이_살~짝_있을_뿐이지/맛도_영양도_그대로인걸요!/⠀/<맛남의_광장>_사과조림_만들고/지역_농산물_살리기_프로젝트_함께_해요!/⠀/12/24(화)까지_이벤트도_진행,/12/31(화)에_댓글로_당첨자_발표합니다!/⠀/<하나._친구야_보조개_사과_사러_가자!>/▶참여방법:_이마트로_보조개_사과_쇼핑/ㅤ함께_하고_싶은_@친구_부르기!/▶_경품:_보조개_사과를_살_수_있는/ㅤ이마트_상품_교환권_5천원/ㅤ(인스타그램과_페이스북_포함_100명)/⠀/<둘._사과조림_해먹자!>/▶_이마트에서_보조개_사과_쇼핑_인증샷_or/ㅤ사과조림_따라하기_인증샷을_필수_해시태그와_함께/ㅤ개인_계정에_올려주세요./▶_필수_해시태그:_#이마트맛남의광장_#yumyumgood/▶_경품:_이마트_상품_교환권_5만원/ㅤ(인스타그램_10명)/⠀/*자세한_레시피는_이마트_앱에서_확인하세요!/⠀/#맛남의광장_#이마트맛남의광장_#사과/#보조개사과_#사과피자_#멘보사과/#덕유산휴게소_#농벤져스_#지역농산물살리기/#이벤트그램_#에브리데이국민가격_#이마트_#emart	0	#이마트여의도점_#이마트맛남의광장_#yumyumgood_#맛남의광장_#이마트맛남의광장_#사과_#보조개사과_#사과피자_#멘보사과_#덕유산휴게소_#농벤져스_#지역농산물살리기_#이벤트그램_#에브리데이국민가격_#이마트_#emart
566	2019-11-07T01:38:54.000Z	emart_yeouido	이마트_(emart)	⠀/#이맡티콘_이번엔_가습기_할인이다!/믿고_사는_크레인_가습기!/1인_1가습기로_딱이야~🐳💦/⠀/※영상_마지막에_나오는_이맡티콘_캡처하고/매장에서_할인_받으세요!/쿠폰을_더_자세히_보고_싶다면?/스토리와_하이라이트로_GO!/⠀/▶매장에서_이맡티콘_제시_시,_10%_할인/▶행사_상품:_크레인_가습기//페이셜_미스트_전품목/▶사용_기간:_11/7(목)_–_11/20(수)/⠀/*조기_품절_가능_*입점_점포에_한함/⠀/#크레인가습기_#가습기_#가을_#건조/#홈인테리어_#내방_#귀여운게최고야_#월동준비/#에브리데이국민가격_#이마트_#emart_#이마트여의도점	0	#이맡티콘_#크레인가습기_#가습기_#가을_#건조_#홈인테리어_#내방_#귀여운게최고야_#월동준비_#에브리데이국민가격_#이마트_#emart_#이마트여의도점
567	2019-12-21T02:30:00.000Z	emart_yeouido	이마트_(emart)	#이마트여의도점_⠀/#e팀장픽/e팀장만_따라_사면/우리_집_식탁이_풍성해진다🍽/⠀/🥩블랙앵거스_소고기_전품목_40%할인/초이스_윗등심살(100g,_냉장)_1,740원/초이스_탑블레이드(100g,_냉장)_1,680원/※_행사카드_결제_시/⠀/🍎보조개_사과(5kg,_봉)_9,980원/🍗맛있는_녀석들_빅치킨_9,980원/🍓킹스베리_딸기(600g,_팩)_12,500원/⠀/▶행사기간:_12/19(목)_~_12/25(수)/▶자세한_내용은_점내_고지물_및/이마트_앱_참조/ㅤㅤㅤㅤ/※_가격은_이마트_성수점_기준/※_행사_내용은_입점_점포에_한함/ㅤㅤㅤㅤㅤㅤㅤㅤ/#할인_#할인행사_#초저가_#특가/#소고기_#사과_#보조개사과_#치킨_#딸기/#킹스베리_#에브리데이국민가격/#이마트_#emart	0	#이마트여의도점_#e팀장픽_#할인_#할인행사_#초저가_#특가_#소고기_#사과_#보조개사과_#치킨_#딸기_#킹스베리_#에브리데이국민가격_#이마트_#emart
568	2019-10-25T01:01:04.000Z	hi_jumpingkorea	이마트_(emart)	사과담으려고_내려놓은_바구니에_어느새_쏘옥_들어가_앉아서_한손엔_육포,한손엔_윤수쌤명함ㅋㅋ_엄청_귀엽긴한데_엄마말은_들은_체_만_체하고_떨어진육포_먹는다고_협박까지😅_이젠_#못이긴다_🙄😭_#폭풍성장중_그나저나_엄마가_너에게_좀_부드러운_말투를_해야겠구나_미안미안🤤_사랑만_흘려보내야하는데_#엄만너무바빠_#너는크고나는늙고/#잘큰다_#사랑스럽게_엄마는한게없는데_#thanksGod	0	#못이긴다_#폭풍성장중_#엄만너무바빠_#너는크고나는늙고_#잘큰다_#사랑스럽게_#thanksGod
